GMT Time,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h)
12/07/2023 18:00,1089,1264,150,180,80,80,1209,1454,200,184,28,2,2.09,22,0,8.12,6.5,0
12/07/2023 22:00,994,1171,150,180,80,80,1258,1370,200,180,17,17,2.37,2.9,0,7.5,6.5,4.5
13/07/2023 02:00,1132,1226,150,180,80,80,1260,1371,174,182,45,46,2.49,4.69,3.97,7.5,6.5,6.5
13/07/2023 06:00,1147,1237,150,180,80,80,1209,1326,133,141,37,36,2,6,6.2,12,6.5,6.5
13/07/2023 10:00,1052,1241,150,180,80,80,1213,1355,189,180,59,26,3.5,5.69,1.59,7.5,6.5,6.5
13/07/2023 14:00,991,1253,150,180,80,80,1216,1350,179,159,27,17,3.11,6.89,2.38,7.5,6.5,4.5
13/07/2023 18:00,997,1257,150,180,80,80,1133,1183,143,145,37,19,2.07,5.6,7.62,14.3,6.5,4.5
13/07/2023 22:00,953,1167,150,180,80,80,1201,1384,161,175,21,20,1.95,2.65,2.02,9.8,6.47,5
14/07/2023 02:00,1083,1192,150,180,80,80,1227,1404,106,156,21,20,1.99,2,8.19,10.5,6.47,6.47
14/07/2023 06:00,1095,1208,150,180,80,80,1121,1327,134,146,18,10,1.49,6.51,5.51,11.9,6.47,4.16
14/07/2023 10:00,997,1199,150,180,80,80,1039,1300,130,146,8,8,1.24,1.86,1.31,11,6.47,6.47
14/07/2023 14:00,986,1210,150,180,80,80,1117,1283,137,148,20,20,1.69,5.25,3.1,9.2,5.34,5.34
14/07/2023 18:00,1007,1172,150,180,80,80,1207,1467,95,110,,,0.5,4.08,5.09,16,,
14/07/2023 22:00,1160,1240,150,180,80,80,1266,1378,116,133,26,25,1.18,3.45,7.99,12,7.97,5.47
15/07/2023 02:00,1226,1343,150,180,80,80,1276,1397,143,160,36,36,2.41,3.25,8.29,10,7.97,6.5
15/07/2023 06:00,1240,1372,150,180,80,80,1259,1443,105,130,26,24,2.01,7.04,9.84,13,7.97,4.5
15/07/2023 10:00,1228,1374,150,180,80,80,1255,1467,99,136,19,28,5.6,7.81,9.77,11.58,4.5,6.5
15/07/2023 14:00,1235,1462,150,180,80,80,1259,1458,97,121,18,17,3.55,7.25,6.83,11.1,6.5,4.5
15/07/2023 18:00,1236,1417,150,180,80,80,1225,1292,101,146,25,17,4.44,9.37,8.17,11.19,6.5,5.47
15/07/2023 22:00,1177,1268,150,180,80,80,1333,1515,132,109,18,18,1.33,3.87,5.99,12,7.97,5.47
16/07/2023 02:00,1237,1366,150,180,80,80,1372,1532,122,133,29,28,2.41,5.07,6.08,12,8.95,6.47
16/07/2023 06:00,1249,1393,150,180,80,80,1336,1576,109,142,8,7,2.96,11.98,6,12,7.97,4.47
16/07/2023 10:00,1238,1404,150,180,80,80,1296,1564,103,141,10,10,8.7,14.4,8.14,11,1,1
16/07/2023 14:00,1233,1460,150,180,80,80,1298,1559,115,110,,,7.52,12.42,7.57,9.2,,
16/07/2023 18:00,1236,1418,150,180,80,80,1257,1452,142,107,7,8,2.35,14.17,6.66,18.19,6.47,5.47
16/07/2023 22:00,1165,1247,150,180,80,80,1297,1406,153,148,64,36,2.14,11.49,2.55,9.28,4.5,4.5
17/07/2023 02:00,1241,1327,150,180,80,80,1303,1479,173,178,61,46,2.41,5.07,2.69,10.13,5.3,5.3
17/07/2023 06:00,1245,1334,150,180,80,80,1268,1422,149,162,29,18,2.04,10.78,4.79,11.9,6.5,4.5
17/07/2023 10:00,1210,1301,150,180,80,80,1244,1453,149,148,37,38,2,11,4.26,12.42,6.5,4.5
17/07/2023 14:00,1205,1361,150,180,80,80,1226,1465,150,178,29,28,1.42,7.65,5.38,13,6.5,4.5
17/07/2023 18:00,1183,1338,150,180,80,80,1094,1377,147,149,30,20,1.1,15,4.41,17.49,6.8,5.6
17/07/2023 22:00,1055,1168,150,180,80,80,1258,1363,156,145,21,25,2.33,2.33,4.31,9.2,6.95,5.1
18/07/2023 02:00,1179,1260,150,180,80,80,1261,1375,169,173,21,26,2.03,3.21,3.01,10,6.95,6.5
18/07/2023 06:00,1190,1276,150,180,80,80,1209,1305,188,180,26,26,2.14,10.3,0,10,6.95,6.5
18/07/2023 10:00,1091,1261,150,180,80,80,1225,1366,161,144,28,26,1.62,3.39,2.23,7.95,6.95,6.5
18/07/2023 14:00,1046,1273,150,180,80,80,1220,1356,155,158,26,25,1.57,6.43,4.75,10,6.95,5.5
18/07/2023 18:00,1044,1271,150,180,80,80,1144,1189,155,145,26,16,1,4.23,4.83,16.68,6.95,5.5
18/07/2023 22:00,1035,1163,150,180,80,80,1266,1423,161,180,77,50,2.93,4.31,4.82,9,4.99,4.47
19/07/2023 02:00,1180,1262,150,180,80,80,1291,1455,176,182,72,47,3.88,4.88,3.01,9,4.99,4.99
19/07/2023 06:00,1207,1288,150,180,80,80,1222,1382,163,177,63,48,2.26,7.74,4.6,11.9,5.47,4.5
19/07/2023 10:00,1137,1259,150,180,80,80,1175,1411,166,172,37,35,1.5,5.42,4.08,8,7.97,4.5
19/07/2023 14:00,1113,1297,150,180,80,80,1177,1431,162,184,36,37,1.86,4.95,4.75,9.95,6.5,6.15
19/07/2023 18:00,1114,1297,150,180,80,80,1081,1375,162,182,70,49,2.94,11.37,4.51,16,5.1,6.5
19/07/2023 22:00,1030,1154,150,180,80,80,1213,1319,149,147,63,50,1.47,1.89,6.49,8,4.5,5.25
20/07/2023 02:00,1181,1262,150,180,80,80,1218,1327,166,170,60,44,1.95,1.95,3.24,9,6.5,4.5
20/07/2023 06:00,1203,1286,150,180,80,80,1109,1295,155,163,55,47,1,4.49,5.56,10.41,5.95,5.25
20/07/2023 10:00,1115,1273,150,180,80,80,1132,1312,159,138,27,27,1.5,3.4,2.3,7.63,7.45,5.25
20/07/2023 14:00,1085,1281,150,180,80,80,1132,1222,154,180,28,27,1.08,1.5,5.92,12,7.45,5.25
20/07/2023 18:00,1086,1280,150,180,80,80,1109,1201,164,157,28,28,1.1,3.45,4.26,14.95,6.5,6.5
20/07/2023 22:00,1041,1159,150,180,80,80,1199,1427,193,173,78,49,2.67,3.93,0.62,8.87,4.8,4.5
21/07/2023 02:00,1193,1273,150,180,80,80,1210,1434,185,180,69,55,3.05,4.36,0.44,8.16,5.4,4
21/07/2023 06:00,1211,1291,150,180,80,80,1125,1336,187,181,61,59,2.03,5.87,1.83,9.13,5.2,3.9
21/07/2023 10:00,1143,1268,150,180,80,80,1096,1292,187,174,70,58,1.67,5.25,1.13,9,4.5,4
21/07/2023 14:00,1092,1281,150,180,80,80,1100,1302,190,178,60,59,1.72,5.69,0.77,12.29,4.5,4.5
21/07/2023 18:00,1090,1281,150,180,80,80,1092,1201,185,182,70,50,1.64,6.52,2.49,10.95,5.67,5.84
21/07/2023 22:00,1067,1169,150,180,80,80,1255,1370,200,186,70,54,1.88,1.95,0,8,5,4.5
22/07/2023 02:00,1220,1298,150,180,80,80,1260,1375,190,185,65,49,2.88,2.88,1.4,8,5,4.5
22/07/2023 06:00,1243,1330,150,180,80,80,1243,1327,185,183,60,42,1.34,2.62,1.76,9.65,4.5,4.95
22/07/2023 10:00,1230,1306,150,180,80,80,1202,1253,194,186,80,66,2.08,1.95,1.12,8.54,4.8,4.2
22/07/2023 14:00,1184,1224,150,180,80,80,1213,1253,190,188,74,55,1.88,2.5,0.29,9.5,4.5,4.5
22/07/2023 18:00,1198,1237,150,180,80,80,1225,1265,194,189,38,26,1.4,3.45,1.24,8.52,7.45,4.5
22/07/2023 22:00,1190,1225,150,180,80,80,1269,1385,161,154,77,55,2.96,3.62,1.25,5.17,3.95,2.61
23/07/2023 02:00,1242,911,150,180,80,80,1274,1418,174,170,72,57,4.74,2.04,1.2,4.46,3.95,2.37
23/07/2023 06:00,1258,930,150,180,80,80,1273,1445,172,170,64,52,3,3,0,5.17,4.5,2.41
23/07/2023 10:00,1247,920,150,180,80,80,1249,1440,179,178,80,64,3.49,6.72,1.86,7.65,4.5,3.95
23/07/2023 14:00,1230,991,150,180,80,80,1235,1441,200,182,77,58,6.71,7.19,0.47,8.91,4.73,4.73
23/07/2023 18:00,1229,991,150,180,80,80,1199,1256,177,174,80,51,2,6.23,0.96,14.43,4.76,4.76
23/07/2023 22:00,1121,783,150,180,80,80,1259,933,174,179,75,52,2.01,0.99,3.2,9.5,4,3.95
24/07/2023 02:00,1232,894,150,180,80,80,1264,953,188,186,77,54,3.89,0.77,1.27,8.38,4.5,3.95
24/07/2023 06:00,1239,906,150,180,80,80,1245,905,177,181,80,42,2,0.98,3.02,11,4.5,3.95
24/07/2023 10:00,1141,804,150,180,80,80,1177,921,188,184,74,53,3.54,1.27,0.53,8,4.83,4.12
24/07/2023 14:00,1099,870,150,180,80,80,1185,923,192,181,65,56,2.24,1.95,0.6,10.5,4.7,4.7
24/07/2023 18:00,1100,868,150,180,80,80,1133,800,172,178,79,45,1.88,1.5,3.72,15.68,4.5,5.95
24/07/2023 22:00,1062,752,150,180,80,80,1229,907,172,184,79,61,2.89,1.8,1.97,8.38,4.5,3.72
25/07/2023 02:00,1211,868,150,180,80,80,1223,913,199,188,78,63,6.9,1.5,0,7.3,4.68,3.78
25/07/2023 06:00,1225,884,150,180,80,80,1127,910,193,191,79,60,1.99,2.62,0.97,4.78,4.5,3.64
25/07/2023 10:00,1152,870,150,180,80,80,1115,928,195,186,78,79,4.68,1.5,0,8,4.6,3.78
25/07/2023 14:00,1095,876,150,180,80,80,1118,912,195,190,80,61,3.59,2,0.47,8,4.07,4.07
25/07/2023 18:00,1094,877,150,180,80,80,1088,815,200,190,82,71,2.08,2.08,0,9.76,4.25,4.06
25/07/2023 22:00,1052,759,150,180,80,80,1253,922,176,182,69,67,2.52,1.5,0.73,8.26,4.55,3.5
26/07/2023 02:00,1200,863,150,180,80,80,1249,927,199,186,55,57,4.2,1.75,0.33,8,4.5,3.5
26/07/2023 06:00,1215,879,150,180,80,80,1131,899,197,186,71,69,2.11,2.26,0.18,8,4.56,3.5
26/07/2023 10:00,1107,795,150,180,80,80,1101,917,197,186,68,69,2.71,1.65,0.05,8,4.7,3.5
26/07/2023 14:00,1052,763,150,180,80,80,1091,815,199,186,53,55,3.7,1.32,0.19,8.96,4.57,4.5
26/07/2023 18:00,1062,868,150,180,80,80,1129,1013,200,181,57,39,2.23,3.65,0.36,10.98,6,4.5
26/07/2023 22:00,1105,964,150,180,80,80,1259,1049,164,182,68,65,2,1.52,3.53,10,4.71,3.13
27/07/2023 02:00,1236,1215,150,180,80,80,1261,1207,161,184,60,30,2.3,1.5,1.49,10,6,4.5
27/07/2023 06:00,1244,1228,150,180,80,80,1201,1194,160,166,75,70,1.72,2.02,2.8,11,3.65,3.65
27/07/2023 10:00,1210,1258,150,180,80,80,1142,1230,154,182,72,82,1.89,2.09,3.87,10,4.14,2.96
27/07/2023 14:00,1188,1207,150,180,80,80,1140,1119,179,179,78,77,2,2.88,1.9,15.54,4.03,3.38
27/07/2023 18:00,1193,1111,150,180,80,80,1122,979,183,182,79,64,1.75,2.05,0.75,11.78,4.5,3.35
27/07/2023 22:00,1091,845,150,180,80,80,1237,909,187,188,57,47,2,1.1,1.31,8,5.29,4.5
28/07/2023 02:00,1199,863,150,180,80,80,1251,917,170,189,55,55,2.13,1.5,1.49,8.34,5,2.5
28/07/2023 06:00,1201,870,150,180,80,80,1104,821,196,188,53,14,1.57,1.53,0,9.51,4.91,5.4
28/07/2023 10:00,1101,798,150,180,80,80,1205,952,163,186,80,77,2.03,1.25,3.42,9.4,2.5,2.5
28/07/2023 14:00,1103,886,150,180,80,80,1217,1017,190,188,46,45,2.13,2.13,0.84,8.96,6,4.5
28/07/2023 18:00,1116,1087,150,180,80,80,1198,1011,186,186,64,43,2,1.88,0.87,12.3,4.5,4
28/07/2023 22:00,1132,1091,150,180,80,80,1264,954,162,186,61,50,1.99,0.99,2.76,8.59,4.48,4
29/07/2023 02:00,1233,896,150,180,80,80,1268,959,180,184,61,37,2.88,1.25,1.49,8.45,4.5,3.5
29/07/2023 06:00,1246,919,150,180,80,80,1255,1111,176,183,61,47,2,1.96,0.72,8.45,3.5,4
29/07/2023 10:00,1233,1000,150,180,80,80,1246,1134,175,180,55,53,12.66,1.34,0.49,9.61,3.5,4
29/07/2023 14:00,1257,1140,150,180,80,80,1258,1058,148,182,50,48,5.99,1.13,2.74,10.4,5.81,4.74
29/07/2023 18:00,1260,1142,150,180,80,80,1220,887,191,184,61,31,3.97,3.14,0.71,9.8,4,2.69
29/07/2023 22:00,1209,945,150,180,80,80,1271,984,115,109,60,48,2,1.11,7.08,12.84,4.5,4.5
30/07/2023 02:00,1247,1027,150,180,80,80,1279,986,113,109,58,33,1.92,0.92,4.11,8.04,4.5,4
30/07/2023 06:00,1286,1052,150,180,80,80,1271,1059,104,152,46,47,3.13,1.45,3.31,2.91,5.3,3
30/07/2023 10:00,1274,1037,150,180,80,80,1253,1030,97,117,30,34,2,0.63,4.83,2.93,5.3,4.5
30/07/2023 14:00,1234,1002,150,180,80,80,1223,1016,152,153,34,33,11.49,1.26,4.67,10.5,6.5,5
30/07/2023 18:00,1228,989,150,180,80,80,1227,890,169,149,70,37,1.73,2,3.6,10,4,4.5
30/07/2023 22:00,1205,837,150,180,80,80,1257,985,184,178,74,46,8,1.97,1.16,8,3.5,3
31/07/2023 02:00,1245,916,150,180,80,80,1266,965,180,182,71,57,4.99,0.83,2.42,10,3.5,3
31/07/2023 06:00,1252,928,150,180,80,80,1232,886,179,186,74,58,3.35,1.61,0.59,8,3.5,3
31/07/2023 10:00,1218,867,150,180,80,80,1203,929,177,179,82,85,3.51,1.25,2.09,9.5,3.35,2.37
31/07/2023 14:00,1167,887,150,180,80,80,1174,934,193,186,56,58,4.05,1.83,0.65,8,5.2,4
31/07/2023 18:00,1159,784,150,180,80,80,1192,850,183,182,60,42,3.19,2,1.72,12,4.05,4.5
31/07/2023 22:00,1109,761,150,180,80,80,1258,931,176,179,80,67,3.2,0.71,1.69,8.72,3.49,3.11
01/08/2023 02:00,1231,893,150,180,80,80,1252,932,200,186,74,75,3.9,0.81,0,6.86,2.99,2.8
01/08/2023 06:00,1235,898,150,180,80,80,1179,917,199,182,81,77,1.95,1.03,0,8.4,2.95,3.03
01/08/2023 10:00,1190,869,150,180,80,80,1158,922,200,186,84,71,3.6,0.9,0,6.65,2.65,2.65
01/08/2023 14:00,1090,883,150,180,80,80,1133,925,190,188,59,60,3.75,1.5,1.03,8.21,5.3,3.82
01/08/2023 18:00,1085,785,150,180,80,80,1104,825,194,188,72,57,1.82,1.37,0.88,9.03,3.49,4.1
01/08/2023 22:00,1036,764,150,180,80,80,1254,929,186,186,82,68,2.24,2.24,1.57,8,4.05,2.4
02/08/2023 02:00,1230,889,150,180,80,80,1263,951,199,186,81,82,2.41,0.99,0.19,6.94,3.78,2.42
02/08/2023 06:00,1238,903,150,180,80,80,1231,889,190,187,90,80,2.5,2.61,1.58,7,2.32,2.99
02/08/2023 10:00,1211,951,150,180,80,80,1161,905,193,187,84,84,7,1.25,0.38,6,3.07,2.37
02/08/2023 14:00,1190,1000,150,180,80,80,1176,906,192,190,84,84,3,1.3,0,6.62,3.49,2.33
02/08/2023 18:00,1191,903,150,180,80,80,1221,859,200,190,87,59,2,0.99,0,7.36,2.25,2.58
02/08/2023 22:00,1185,807,150,180,80,80,1259,935,197,162,88,53,2.26,0.99,0.24,5.93,2.5,3.08
03/08/2023 02:00,1237,1004,150,180,80,80,1259,952,200,186,86,77,4.99,0,0,6.74,3.09,2.72
03/08/2023 06:00,1243,1121,150,180,80,80,1230,928,199,186,87,83,2,1,0,7.04,2.35,2.35
03/08/2023 10:00,1210,1153,150,180,80,80,1227,960,198,190,78,75,2.09,0.89,0,5.54,4.75,2.15
03/08/2023 14:00,1200,1230,150,180,80,80,1230,966,187,188,63,50,2.02,0.91,1.17,7.6,4.5,3.5
03/08/2023 18:00,1201,1338,150,180,80,80,1175,831,193,192,80,43,2,0.98,0.83,6.43,3.18,3.72
03/08/2023 22:00,1141,1196,150,180,80,80,1292,1144,199,183,90,68,2.31,1.79,0.36,6.49,2.25,2.5
04/08/2023 02:00,1231,1201,150,180,80,80,1298,1161,199,182,88,60,2.6,2,0,6.58,2.5,3.5
04/08/2023 06:00,1236,1212,150,180,80,80,1267,1024,195,188,91,60,2.49,1.1,0.3,6.45,2,3.5
04/08/2023 10:00,1203,1042,150,180,80,80,1164,824,193,197,85,65,2.08,1,0.62,0.47,2.18,3.5
04/08/2023 14:00,1122,905,150,180,80,80,1173,831,194,184,85,71,2.4,1,0.47,6.53,2.64,2.64
04/08/2023 18:00,1140,824,150,180,80,80,1089,895,198,189,91,40,2,2,0.7,8,1.3,5.05
04/08/2023 22:00,1054,673,150,180,80,80,1241,815,200,187,91,60,2.5,0.6,0.06,8.12,2,3.5
05/08/2023 02:00,1208,768,150,180,80,80,1256,841,192,186,92,61,2.14,0.6,0.84,8,2.19,3.31
05/08/2023 06:00,1244,819,150,180,80,80,1231,800,192,190,91,63,2.5,0.6,1.31,8.32,2.01,2.39
05/08/2023 10:00,1244,799,150,180,80,80,1194,747,195,190,90,60,2.09,0.69,0.05,8.15,2.67,2.67
05/08/2023 14:00,1214,747,150,180,80,80,1201,755,190,195,49,39,2.13,0.6,1.2,4.99,5.01,2.15
05/08/2023 18:00,1221,765,150,180,80,80,1182,740,200,190,82,53,2.89,0.69,0.25,8.59,3.5,2.61
05/08/2023 22:00,1222,732,150,180,80,80,1267,959,200,184,91,70,2,1.28,0,7.58,2.31,3.05
06/08/2023 02:00,1269,799,150,180,80,80,1272,972,198,180,92,69,3.47,0.99,0.04,0.64,2.15,2.85
06/08/2023 06:00,1302,837,150,180,80,80,1270,1036,191,184,88,82,2.49,1.5,0.21,6.57,2.49,2.39
06/08/2023 10:00,1288,829,150,180,80,80,1255,1037,196,183,80,75,3.21,0.99,0,6.99,4.5,2.62
06/08/2023 14:00,1248,807,150,180,80,80,1255,1037,174,185,48,50,2,0.99,1.03,8,5.73,5.27
06/08/2023 18:00,1243,796,150,180,80,80,1214,862,191,190,80,59,3.41,0.99,0,6.6,3.1,2.61
06/08/2023 22:00,1133,674,150,180,80,80,1258,1334,200,182,88,80,2.02,10,0,6.82,2.75,2.64
07/08/2023 02:00,1249,692,150,180,80,80,1261,1386,200,184,84,84,1.75,1.75,0,6.49,3.49,2.15
07/08/2023 06:00,1263,795,150,180,80,80,1225,1369,200,188,90,80,0.6,7.43,0,7.67,2.39,2.75
07/08/2023 10:00,1188,724,150,180,80,80,1233,1394,199,186,91,84,2,7.01,0.47,6.73,1.5,2.14
07/08/2023 14:00,1124,679,150,180,80,80,1226,1386,195,190,86,84,0.99,4.77,0.69,6.54,2.75,2.51
07/08/2023 18:00,1119,679,150,180,80,80,1142,1227,194,190,84,62,0.99,4.34,0.96,7.4,3.01,2.88
07/08/2023 22:00,1079,639,150,180,80,80,1304,939,200,186,50,48,1,1,0.29,7.75,3.93,3.93
08/08/2023 02:00,1241,793,150,180,80,80,1309,960,200,180,86,78,2,0.69,0.13,7.31,3.49,2.5
08/08/2023 06:00,1248,808,150,180,80,80,1243,860,199,190,63,57,2.25,0.77,0,7.5,4,4
08/08/2023 10:00,1176,711,150,180,80,80,1108,885,199,187,29,32,1,0.98,0,7.5,5,3.2
08/08/2023 14:00,1067,647,150,180,80,80,1108,888,199,188,75,67,2.01,0.99,0.45,6.64,4.67,3.33
08/08/2023 18:00,1068,648,150,180,80,80,1118,982,191,192,76,36,1,2,1.05,6.64,3.5,3.5
08/08/2023 22:00,1085,629,150,180,80,80,1251,1010,194,184,72,60,1.67,0.99,0,7.5,4.45,3.63
09/08/2023 02:00,1201,863,150,180,80,80,1256,929,195,186,78,79,2,0.6,0.32,7.7,5.25,2.9
09/08/2023 06:00,1216,877,150,180,80,80,1178,918,194,193,74,49,1.49,1.06,0,1.72,3.59,4.15
09/08/2023 10:00,1125,800,150,180,80,80,1143,914,194,186,76,53,1.67,0.99,0,6.81,4.45,3.2
09/08/2023 14:00,1086,788,150,180,80,80,1119,906,196,193,88,78,1.07,1.24,0,7.27,2.82,2.82
09/08/2023 18:00,1071,782,150,180,80,80,1069,799,196,192,75,40,0.99,2,0,7.73,4.5,5.4
09/08/2023 22:00,1013,750,150,180,80,80,1219,897,200,184,82,48,2,0.98,0.47,6.9,4.45,3.6
10/08/2023 02:00,1178,1157,150,180,80,80,1223,908,197,186,78,80,4.6,0.62,0.33,7.31,5.25,2.49
10/08/2023 06:00,1192,1171,150,180,80,80,1108,899,200,190,86,64,1.62,1.62,0,6.92,2.59,3.49
10/08/2023 10:00,1095,1089,150,180,80,80,1122,906,198,186,81,79,3.23,0.99,0,4.2,3.49,2.59
10/08/2023 14:00,1090,1075,150,180,80,80,1117,907,200,192,96,72,2.23,1.25,0.18,6.01,0.99,3.01
10/08/2023 18:00,1107,1082,150,180,80,80,1105,1001,195,188,90,52,1.59,3.34,0.8,8.22,2.39,3.49
10/08/2023 22:00,1127,1077,150,180,80,80,1255,925,198,183,86,70,4.5,0.99,0.52,6.28,3.49,2.56
11/08/2023 02:00,1229,1094,150,180,80,80,1258,932,200,188,80,45,4.16,0.5,0,5,5.25,2.95
11/08/2023 06:00,1235,1108,150,180,80,80,1235,939,194,193,92,31,2,1.1,0.1,1,1.99,3.61
11/08/2023 10:00,1209,1062,150,180,80,80,1231,989,199,183,81,84,4.95,0.9,0.41,7.01,3.06,2.42
11/08/2023 14:00,1203,1133,150,180,80,80,1237,988,195,192,87,64,2.24,1.01,0.88,6.31,2.83,2.95
11/08/2023 18:00,1205,1139,150,180,80,80,1230,869,199,190,89,52,2.1,1.92,0,7.2,2.51,3.21
11/08/2023 22:00,1194,1010,150,180,80,80,1259,933,196,187,89,70,1.97,3,0,6.49,2.51,2.95
12/08/2023 02:00,1235,1213,150,180,80,80,1268,961,180,188,87,82,2.51,0.5,1.75,6.21,2.91,2.6
12/08/2023 06:00,1248,1236,150,180,80,80,1252,1004,172,189,86,76,2.32,2.32,2.34,6.45,2.79,2.79
12/08/2023 10:00,1235,1213,150,180,80,80,1232,1038,168,182,60,60,9.99,2.01,0.85,5,3.49,3.33
12/08/2023 14:00,1228,1301,150,180,80,80,1230,1033,171,191,72,84,15,2,1.78,5,4.2,2.59
12/08/2023 18:00,1229,1304,150,180,80,80,1233,875,193,188,87,63,2,1.5,0.92,6.55,2.59,3.49
12/08/2023 22:00,1204,1137,150,180,80,80,1285,1063,200,182,85,79,10,2.61,0.26,6.34,2.59,2.65
13/08/2023 02:00,1242,912,150,180,80,80,1310,1077,190,182,89,72,2.45,0.94,1.11,6.5,2.1,2.9
13/08/2023 06:00,1263,933,150,180,80,80,1302,1126,188,182,85,83,3.29,1.72,0,6.48,2.64,2.36
13/08/2023 10:00,1247,983,150,180,80,80,1268,1131,173,184,72,76,10.43,1.26,0.92,5,3.49,2.59
13/08/2023 14:00,1232,996,150,180,80,80,1273,1128,182,188,71,81,10.36,3.39,0.81,6.61,4.2,2.59
13/08/2023 18:00,1231,994,150,180,80,80,1210,1053,194,188,89,61,5.41,4.94,0.52,6.5,2.59,3
13/08/2023 22:00,1196,825,150,180,80,80,1255,930,200,189,85,79,2.88,0.99,0,5,2.59,2.59
14/08/2023 02:00,1233,896,150,180,80,80,1254,935,198,192,90,73,4.45,0.8,0,5,2.1,2.9
14/08/2023 06:00,1238,905,150,180,80,80,1161,830,194,191,96,69,2.25,1.03,0,5,0.99,3.79
14/08/2023 10:00,1123,795,150,180,80,80,1130,896,195,187,94,49,1.7,1.28,0.61,6.73,1.49,4.63
14/08/2023 14:00,1048,728,150,180,80,80,1126,796,200,190,82,54,4.71,1,0,7.13,3.27,3.33
14/08/2023 18:00,1052,730,150,180,80,80,1107,807,200,190,96,50,2,2.56,0,6.68,1.2,6.5
14/08/2023 22:00,1082,746,150,180,80,80,1245,910,190,184,86,56,2.25,0.99,0,6.5,2.59,3.6
15/08/2023 02:00,1207,863,150,180,80,80,1253,920,196,190,89,77,2.25,0.73,0,6.5,1,2.59
15/08/2023 06:00,1211,872,150,180,80,80,1135,896,192,190,95,62,2,1.5,0,6.5,1,3.9
15/08/2023 10:00,1112,782,150,180,80,80,1135,908,198,188,100,84,2.45,1.15,0,6.5,0.41,2.38
15/08/2023 14:00,1071,758,150,180,80,80,1126,901,189,192,93,60,2.95,2.04,1.48,6.5,1.62,4.48
15/08/2023 18:00,1059,756,150,180,80,80,1086,795,187,184,91,57,1.67,3,1.8,9.67,2,4.51
15/08/2023 22:00,1032,745,150,180,80,80,1210,891,180,184,93,72,2.25,1,2.47,6.5,0,2.66
16/08/2023 02:00,1165,839,150,180,80,80,1231,904,190,188,90,82,2,0.78,0.23,6.5,2,2.59
16/08/2023 06:00,1177,851,150,180,80,80,1105,815,184,188,96,79,2,2.52,0,6.5,0,3
16/08/2023 10:00,1079,780,150,180,80,80,1090,908,174,182,98,85,3.95,0.95,2.7,6.5,0.78,1.42
16/08/2023 14:00,1064,767,150,180,80,80,1079,805,173,184,86,87,1.9,1,0.4,6.5,1.1,1.1
16/08/2023 18:00,1054,762,150,180,80,80,1052,787,175,184,96,69,0.5,2,1,8.95,0.4,4
16/08/2023 22:00,1029,743,150,180,80,80,1275,1036,167,184,79,47,2.25,1,1.95,6.5,3.79,3.49
17/08/2023 02:00,1181,848,150,180,80,80,1292,1056,195,190,78,54,3.25,0.98,1,6.5,4.1,3.79
17/08/2023 06:00,1202,867,150,180,80,80,1234,1035,175,190,80,47,3.68,2.01,3.21,6.5,4.22,3.79
17/08/2023 10:00,1108,855,150,180,80,80,1253,1080,187,184,78,47,3.14,0.99,1,6.5,4.32,3.79
17/08/2023 14:00,1124,882,150,180,80,80,1254,1070,171,164,41,29,2.37,1.02,4,11.47,4.44,3.22
17/08/2023 18:00,1146,890,150,180,80,80,1253,1068,169,183,83,51,2.25,1.97,4.82,8.95,3.11,3.79
17/08/2023 22:00,1157,772,150,180,80,80,1294,1060,173,186,86,59,2.48,0.98,1.75,6.5,2.51,3.49
18/08/2023 02:00,1232,906,150,180,80,80,1299,1070,191,190,94,76,2,0.98,0,6.5,1.35,2.59
18/08/2023 06:00,1238,918,150,180,80,80,1273,1014,183,190,89,55,2.25,1.03,0.86,6.5,2.24,4.4
18/08/2023 10:00,1216,875,150,180,80,80,1222,926,200,184,88,73,3.33,0.96,0,6.5,1,2.89
18/08/2023 14:00,1169,897,150,180,80,80,1238,952,165,158,76,37,2,1,4.57,17,1.36,5.55
18/08/2023 18:00,1182,900,150,180,80,80,1261,1083,161,155,91,61,2,2.2,4.2,15,1.11,3.79
18/08/2023 22:00,1204,845,150,180,80,80,1260,1158,176,180,41,31,2,0.89,1.4,7.5,3.64,3.19
19/08/2023 02:00,1250,939,150,180,80,80,1268,1181,180,180,65,63,2,0.9,1.12,7.5,3.85,2.9
19/08/2023 06:00,1285,1051,150,180,80,80,1251,1212,177,180,50,50,2,2.03,0,7,4.17,3.75
