GMT Time,Generation - Fuel - Biomass - GB (MW),Generation - Fuel - CCGT - GB (MW),Generation - Fuel - Coal - GB (MW),Generation - Fuel - Hydro - GB (MW),Generation - Fuel - Nuclear - GB (MW),Generation - Fuel - OCGT - GB (MW),Generation - Fuel - Oil - GB (MW),Generation - Fuel - Pumped Storage - GB (MW),Generation - Fuel - Wind - GB (MW),Generation - Fuel - Interconnectors - GB (MW)
23/05/2024 05:30,1421,3093,0,154,4418,0,0,-586,11865,1850
23/05/2024 06:00,1485,3269,0,245,4422,0,0,-430,12021,3180
23/05/2024 06:30,1480,3182,0,252,4418,0,0,-230,11992,3406
23/05/2024 07:00,1502,2178,0,234,4419,1,0,170,11820,5656
23/05/2024 07:30,1505,2118,0,231,4415,0,0,254,11484,5834
23/05/2024 08:00,1504,1953,0,229,4440,1,0,270,11252,6534
23/05/2024 08:30,1504,2063,0,225,4487,1,0,202,11103,6592
23/05/2024 09:00,1502,1993,0,203,4532,1,0,464,10949,6524
23/05/2024 09:30,1502,1808,0,203,4574,0,0,590,10683,6562
23/05/2024 10:00,1491,2036,0,186,4598,1,0,274,10630,6612
23/05/2024 10:30,1501,2226,0,161,4595,0,0,296,10331,6632
23/05/2024 11:00,1499,2595,0,147,4604,0,0,290,10097,6668
23/05/2024 11:30,1503,2684,0,157,4609,20,0,290,9816,6648
23/05/2024 12:00,1503,2783,0,336,4614,48,0,152,9534,6706
23/05/2024 12:30,1504,2707,0,148,4605,3,0,-12,9348,6708
23/05/2024 13:00,1503,2790,0,129,4608,0,0,-14,9240,6686
23/05/2024 13:30,1503,2933,0,141,4609,0,0,-14,9205,6686
23/05/2024 14:00,1504,3550,0,141,4610,0,0,68,9175,5844
23/05/2024 14:30,1502,4226,0,152,4612,0,0,172,9075,5782
23/05/2024 15:00,1500,5164,0,165,4606,1,0,404,8982,5342
23/05/2024 15:30,1498,6483,0,196,4608,1,0,286,8937,5064
23/05/2024 16:00,1500,8457,0,299,4617,1,0,750,8530,3866
23/05/2024 16:30,1502,9667,0,311,4656,0,0,694,8356,3776
23/05/2024 17:00,1503,10348,0,472,4678,0,0,892,8177,2766
23/05/2024 17:30,1503,10579,0,505,4678,0,0,1044,8056,2644
23/05/2024 18:00,1503,10847,0,579,4678,26,0,1122,7991,1750
23/05/2024 18:30,1503,10946,0,581,4677,65,0,880,7884,1704
23/05/2024 19:00,1504,10859,0,580,4682,70,0,838,7641,2040
23/05/2024 19:30,1504,10716,0,570,4677,70,0,982,7321,1916
23/05/2024 20:00,1502,10759,0,529,4679,70,0,1062,6968,2462
23/05/2024 20:30,1494,10806,0,506,4682,64,0,914,6685,2338
23/05/2024 21:00,1497,10544,0,430,4681,2,0,498,6229,2120
23/05/2024 21:30,1498,10025,0,382,4684,0,0,350,5846,2208
23/05/2024 22:00,1499,8633,0,152,4684,0,0,278,5384,2904
23/05/2024 22:30,1495,8102,0,122,4690,0,0,186,5041,3080
23/05/2024 23:00,1496,8088,0,118,4687,0,0,128,4631,2840
23/05/2024 23:30,1492,8134,0,118,4691,0,0,108,4264,2864
24/05/2024 00:00,1500,7881,0,118,4691,0,0,-128,3891,3578
24/05/2024 00:30,1498,8048,0,118,4704,0,0,-278,3595,3640
24/05/2024 01:00,1501,8114,0,118,4703,1,0,-308,3360,3526
24/05/2024 01:30,1494,8076,0,118,4699,1,0,-184,3037,3532
24/05/2024 02:00,1500,8165,0,118,4698,1,0,-184,2881,2950
24/05/2024 02:30,1495,8200,0,118,4700,1,0,24,2573,2884
24/05/2024 03:00,1500,8355,0,118,4694,1,0,136,2289,2432
24/05/2024 03:30,1493,8441,0,114,4700,1,0,126,2098,2372
24/05/2024 04:00,1497,9411,0,80,4695,1,0,-18,2027,1968
24/05/2024 04:30,1499,10697,0,85,4695,2,0,-14,1914,1912
24/05/2024 05:00,1491,12039,0,269,4698,1,0,138,1736,1766
24/05/2024 05:30,1482,12949,0,406,4695,1,0,492,1597,1800
24/05/2024 06:00,1498,13364,0,369,4693,1,0,222,1512,4162
24/05/2024 06:30,1499,13473,0,363,4696,1,0,634,1392,4172
24/05/2024 07:00,1499,13318,0,609,4696,1,0,190,1246,5664
24/05/2024 07:30,1500,13458,0,421,4695,1,0,462,1158,5848
24/05/2024 08:00,1452,13233,0,382,4689,1,0,324,1078,6220
24/05/2024 08:30,1499,13248,0,361,4693,1,0,318,965,6224
24/05/2024 09:00,1500,13391,0,265,4692,4,0,182,947,5828
24/05/2024 09:30,1496,13616,0,272,4697,46,0,-16,877,5820
24/05/2024 10:00,1491,13635,0,240,4697,58,0,-20,854,6162
24/05/2024 10:30,1493,13150,0,214,4696,24,0,306,937,6164
24/05/2024 11:00,1493,12542,0,476,4701,43,0,418,931,6036
24/05/2024 11:30,1477,12634,0,550,4704,137,0,28,930,5988
24/05/2024 12:00,1461,12739,0,357,4704,134,0,-18,870,5638
24/05/2024 12:30,1464,12884,0,247,4709,100,0,-16,831,5656
24/05/2024 13:00,1466,12560,0,136,4705,39,0,-16,942,5880
24/05/2024 13:30,1468,12515,0,131,4704,0,0,14,1049,5778
24/05/2024 14:00,1468,13045,0,131,4711,0,0,-110,1002,5378
24/05/2024 14:30,1468,13359,0,141,4711,0,0,-178,961,5398
24/05/2024 15:00,1469,13170,0,158,4706,0,0,-174,952,5478
24/05/2024 15:30,1472,13361,0,178,4702,0,0,-14,985,5478
24/05/2024 16:00,1472,13661,0,271,4701,0,0,36,943,5542
24/05/2024 16:30,1488,13802,2,279,4704,0,0,160,956,5536
24/05/2024 17:00,1489,13410,93,391,4702,0,0,528,1037,5372
24/05/2024 17:30,1496,13424,222,433,4698,0,0,824,1119,5366
24/05/2024 18:00,1486,13653,230,443,4694,0,0,918,1270,5518
24/05/2024 18:30,1496,13898,229,443,4698,0,0,630,1399,5508
24/05/2024 19:00,1497,13981,230,424,4696,0,0,178,1422,5108
24/05/2024 19:30,1495,13881,230,421,4696,1,0,358,1441,5076
24/05/2024 20:00,1495,14108,229,374,4699,0,0,170,1375,4768
24/05/2024 20:30,1495,13821,230,366,4696,1,0,-22,1375,4744
24/05/2024 21:00,1490,13300,230,90,4696,1,0,126,1307,4566
24/05/2024 21:30,1471,12201,230,258,4697,1,0,-26,1463,4610
24/05/2024 22:00,1466,9804,229,203,4698,1,0,56,1430,5564
24/05/2024 22:30,1464,8897,230,206,4703,1,0,-24,1581,5634
24/05/2024 23:00,1493,7832,230,206,4700,1,0,-24,1881,5560
24/05/2024 23:30,1511,7257,231,192,4699,1,0,-24,1861,5602
25/05/2024 00:00,1536,6607,243,172,4702,4,0,-24,1726,5750
25/05/2024 00:30,1553,6415,236,168,4705,2,0,-20,1652,5736
25/05/2024 01:00,1566,6452,238,131,4705,0,0,124,1717,4932
25/05/2024 01:30,1570,6061,229,131,4710,0,0,132,1793,4900
25/05/2024 02:00,1580,5446,228,132,4700,0,0,132,1937,5192
25/05/2024 02:30,1602,5374,230,132,4698,0,0,-14,1919,5230
25/05/2024 03:00,1612,5214,229,132,4695,0,0,-20,1802,5134
25/05/2024 03:30,1616,5106,228,134,4696,0,0,-204,1796,5102
25/05/2024 04:00,1619,5263,230,152,4694,0,0,-270,1730,4902
25/05/2024 04:30,1620,5656,229,159,4700,0,0,-274,1774,5072
25/05/2024 05:00,1622,5219,229,171,4699,0,0,-214,1945,5938
25/05/2024 05:30,1621,5136,230,192,4695,0,0,-78,1992,6020
25/05/2024 06:00,1622,5366,230,255,4692,0,0,-26,2010,6220
25/05/2024 06:30,1620,5392,211,254,4698,0,0,110,2189,6200
25/05/2024 07:00,1619,5371,0,296,4699,0,0,114,2373,6382
25/05/2024 07:30,1620,5170,0,303,4703,0,0,90,2448,6424
25/05/2024 08:00,1620,4740,0,302,4699,0,0,-18,2595,6858
25/05/2024 08:30,1621,4537,0,301,4702,0,0,-170,2825,6926
25/05/2024 09:00,1621,4085,0,216,4698,0,0,-174,3041,6810
25/05/2024 09:30,1618,3065,0,198,4699,0,0,-22,3422,6954
25/05/2024 10:00,1571,2509,0,115,4700,0,0,50,3472,7682
25/05/2024 10:30,1610,2526,0,91,4701,1,0,-212,3527,7656
25/05/2024 11:00,1615,2546,0,91,4698,0,0,-466,3721,7724
25/05/2024 11:30,1538,2426,0,91,4699,0,0,-712,4037,7774
25/05/2024 12:00,1383,2374,0,89,4702,0,0,-820,4212,7884
25/05/2024 12:30,1335,2396,0,88,4702,0,0,-696,4285,7956
25/05/2024 13:00,1553,2696,0,90,4708,0,0,-1080,4345,7658
25/05/2024 13:30,1611,2243,0,90,4703,0,0,-1066,4364,7654
25/05/2024 14:00,1585,2011,0,90,4703,0,0,-978,4399,7600
25/05/2024 14:30,1615,2063,0,89,4704,0,0,-984,4466,7536
25/05/2024 15:00,1608,2668,0,110,4704,0,0,-442,4537,6718
25/05/2024 15:30,1557,3430,0,143,4706,2,0,-222,4725,6604
25/05/2024 16:00,1595,4842,0,251,4702,0,0,-20,5082,5528
25/05/2024 16:30,1539,6397,0,264,4700,1,0,48,5416,5232
25/05/2024 17:00,1496,7767,0,366,4708,0,0,8,5465,4210
25/05/2024 17:30,1501,8267,0,390,4702,0,0,-2,5640,4144
25/05/2024 18:00,1502,8725,0,519,4702,0,0,336,5665,3358
25/05/2024 18:30,1504,8815,0,512,4696,0,0,324,5697,3326
25/05/2024 19:00,1504,8775,0,520,4698,0,0,360,5567,3176
25/05/2024 19:30,1505,8786,97,605,4695,3,0,354,5488,3030
25/05/2024 20:00,1502,8671,323,508,4700,0,0,-14,5506,3874
25/05/2024 20:30,1500,8394,455,484,4701,0,0,118,5363,3798
25/05/2024 21:00,1504,8141,479,343,4699,1,0,138,5070,3686
25/05/2024 21:30,1503,7303,382,324,4696,2,0,-12,4751,3630
25/05/2024 22:00,1503,5218,251,226,4698,3,0,130,4439,5100
25/05/2024 22:30,1502,3950,329,238,4699,5,0,256,4217,5242
25/05/2024 23:00,1503,4037,402,236,4700,6,0,82,3974,4816
25/05/2024 23:30,1502,3898,331,230,4704,6,0,-14,4026,4764
26/05/2024 00:00,1468,3608,281,209,4700,5,0,-100,4313,4614
26/05/2024 00:30,1271,3501,282,207,4698,5,0,4,4276,4602
26/05/2024 01:00,1161,3564,441,189,4703,6,0,12,4312,4224
26/05/2024 01:30,1155,3397,481,190,4702,4,0,-84,4131,4182
26/05/2024 02:00,1313,3317,339,190,4700,1,0,-18,4050,3780
26/05/2024 02:30,1460,3236,229,188,4700,2,0,-18,4083,3754
26/05/2024 03:00,1275,3128,229,163,4696,2,0,-16,3988,3974
26/05/2024 03:30,1289,3217,230,163,4696,1,0,-268,3762,3980
26/05/2024 04:00,1442,3199,264,165,4697,1,0,-824,4098,4022
26/05/2024 04:30,1482,3228,318,166,4699,1,0,-854,4063,4066
26/05/2024 05:00,1491,3434,440,160,4698,2,0,-850,3829,4484
26/05/2024 05:30,1503,3654,477,148,4699,2,0,-844,3690,4630
26/05/2024 06:00,1494,3436,425,143,4701,2,0,-524,3313,5388
26/05/2024 06:30,1504,3392,461,145,4699,2,0,-58,3308,5392
26/05/2024 07:00,1504,3206,400,169,4705,6,0,396,3578,5664
26/05/2024 07:30,1491,3080,382,176,4700,6,0,560,3585,5666
26/05/2024 08:00,1502,3152,311,238,4703,6,0,794,3728,6128
26/05/2024 08:30,1505,3359,399,267,4703,6,0,584,3748,6150
26/05/2024 09:00,1504,3552,400,257,4704,6,0,578,3332,6070
26/05/2024 09:30,1504,4081,399,255,4701,2,0,262,3289,6054
26/05/2024 10:00,1540,4026,399,222,4703,2,0,200,3429,6052
26/05/2024 10:30,1574,3717,399,221,4704,2,0,270,3652,6050
26/05/2024 11:00,1591,3591,401,175,4699,1,0,308,3769,6290
26/05/2024 11:30,1612,3473,228,137,4697,2,0,228,3878,6274
26/05/2024 12:00,1663,3829,0,82,4698,2,0,102,4054,5868
26/05/2024 12:30,1814,3303,0,78,4698,1,0,-118,4453,5848
26/05/2024 13:00,1752,2559,0,78,4702,2,0,-590,5007,6382
26/05/2024 13:30,1581,2590,0,79,4699,1,0,-794,5501,6406
26/05/2024 14:00,1555,2611,0,78,4702,2,0,-760,5670,6266
26/05/2024 14:30,1572,2675,0,78,4701,1,0,-724,5864,6256
26/05/2024 15:00,1724,2755,0,79,4700,0,0,-976,6319,6262
26/05/2024 15:30,2064,3040,0,101,4702,1,0,-656,6352,6328
26/05/2024 16:00,2120,3887,0,185,4694,2,0,-374,6355,6094
26/05/2024 16:30,2118,4335,0,199,4702,3,0,-158,6663,5992
26/05/2024 17:00,2111,4905,0,364,4703,2,0,-118,6553,5376
26/05/2024 17:30,2118,4929,0,374,4705,3,0,-82,6571,5352
26/05/2024 18:00,2117,4577,0,395,4704,2,0,218,6159,5906
26/05/2024 18:30,2112,4830,0,413,4703,2,0,280,5994,5934
26/05/2024 19:00,2111,5107,0,412,4698,2,0,206,5682,5630
26/05/2024 19:30,2116,5046,105,409,4696,2,0,416,5403,5624
26/05/2024 20:00,2118,4845,299,352,4697,2,0,102,5241,6104
26/05/2024 20:30,2118,4506,327,478,4697,0,0,-20,5550,6144
26/05/2024 21:00,2117,3932,228,276,4694,0,0,90,5674,6258
26/05/2024 21:30,2118,3239,315,265,4696,0,0,-176,6089,6182
26/05/2024 22:00,2118,2789,283,214,4690,0,0,-662,6651,5168
26/05/2024 22:30,1845,2585,230,192,4690,0,0,-940,6662,5228
26/05/2024 23:00,1548,2503,229,176,4690,0,0,-954,6739,4952
26/05/2024 23:30,1538,2458,230,171,4693,0,0,-1212,6752,4942
27/05/2024 00:00,1541,2528,230,123,4692,0,0,-1082,6581,4228
27/05/2024 00:30,1620,2588,230,123,4694,0,0,-1028,5994,4158
27/05/2024 01:00,1900,2658,230,122,4694,0,0,-988,5681,3806
27/05/2024 01:30,1967,2853,230,119,4695,0,0,-1420,5488,3802
27/05/2024 02:00,1963,2696,230,117,4698,0,0,-1406,5130,3580
27/05/2024 02:30,2183,2692,229,117,4697,0,0,-1204,4819,3554
27/05/2024 03:00,2242,2918,230,105,4702,0,0,-624,4842,2836
27/05/2024 03:30,2258,2853,230,105,4696,0,0,-716,4952,2802
27/05/2024 04:00,2259,2718,230,117,4700,0,0,-132,4954,2234
27/05/2024 04:30,2259,2657,300,125,4697,0,0,4,4742,2242
27/05/2024 05:00,1910,2577,253,248,4704,0,0,-178,4872,3466
27/05/2024 05:30,1771,2631,235,268,4702,0,0,-230,5027,3326
27/05/2024 06:00,1828,2721,230,314,4701,0,0,-100,5049,3520
27/05/2024 06:30,1838,2736,229,314,4698,0,0,-14,4954,3546
27/05/2024 07:00,1853,2736,229,278,4697,0,0,-4,4796,4398
27/05/2024 07:30,1965,2907,230,251,4699,0,0,-132,4831,4486
27/05/2024 08:00,1889,2464,229,201,4698,0,0,-178,4616,5820
27/05/2024 08:30,2137,2550,229,185,4701,0,0,-420,4578,5876
27/05/2024 09:00,2095,2131,231,182,4698,0,0,-496,4405,6638
27/05/2024 09:30,2251,1889,231,149,4697,0,0,-582,4325,6668
27/05/2024 10:00,2263,1901,210,119,4689,0,0,-672,4049,6720
27/05/2024 10:30,2257,1944,0,114,4693,0,0,-150,4004,6724
27/05/2024 11:00,2262,1926,0,71,4691,0,0,-148,4011,6726
27/05/2024 11:30,2257,2011,0,68,4695,0,0,-212,4192,6726
27/05/2024 12:00,2230,1914,0,59,4695,0,0,-758,4414,6728
27/05/2024 12:30,2131,1760,0,61,4692,0,0,-854,4502,6700
27/05/2024 13:00,2038,1898,0,60,4688,0,0,-778,4737,6094
27/05/2024 13:30,1895,1995,0,78,4696,0,0,-1098,5175,6058
27/05/2024 14:00,1803,2214,0,78,4694,0,0,-654,5329,5106
27/05/2024 14:30,1694,2594,0,79,4693,0,0,-272,5100,4988
27/05/2024 15:00,2044,3917,0,153,4700,0,0,-172,5073,3542
27/05/2024 15:30,2170,5112,0,220,4694,1,0,82,4930,3456
27/05/2024 16:00,2222,7143,0,502,4703,1,0,208,4798,2512
27/05/2024 16:30,2262,8216,0,638,4706,1,0,292,4675,2400
27/05/2024 17:00,2260,9277,1,654,4706,64,0,1216,4683,1158
27/05/2024 17:30,2267,9756,162,671,4706,60,0,1270,4502,1078
27/05/2024 18:00,2267,10151,345,681,4705,60,0,1306,4387,792
27/05/2024 18:30,2268,10260,400,693,4697,55,0,1334,4170,790
27/05/2024 19:00,2268,10082,402,437,4700,8,0,1378,3874,2004
27/05/2024 19:30,2268,10098,401,430,4695,40,0,1304,3904,2096
27/05/2024 20:00,2268,9856,389,384,4696,3,0,986,3885,3036
27/05/2024 20:30,2254,9623,293,349,4692,0,0,928,3919,3088
27/05/2024 21:00,2266,9287,270,287,4689,0,0,164,3731,3580
27/05/2024 21:30,2262,8493,229,267,4691,0,0,-10,3572,3612
27/05/2024 22:00,2264,6055,307,163,4688,1,0,24,3507,4368
27/05/2024 22:30,2264,4559,399,161,4687,0,0,-16,3442,4582
27/05/2024 23:00,2264,4280,334,153,4682,0,0,56,3419,4412
27/05/2024 23:30,2266,3758,269,139,4685,0,0,16,3284,4572
28/05/2024 00:00,2266,3912,354,124,4693,0,0,-48,3144,4698
28/05/2024 00:30,2264,3910,399,124,4692,0,0,-292,2957,4712
28/05/2024 01:00,2264,4034,400,124,4698,0,0,-194,3049,4444
28/05/2024 01:30,2265,4125,400,124,4697,0,0,-380,3008,4464
28/05/2024 02:00,2265,4281,399,124,4700,0,0,-380,2993,4130
28/05/2024 02:30,2266,4321,400,124,4699,0,0,-380,2972,4084
28/05/2024 03:00,2268,4338,401,124,4697,0,0,-324,2918,3514
28/05/2024 03:30,2267,4601,399,126,4701,0,0,-378,2669,3454
28/05/2024 04:00,2266,4798,399,143,4699,0,0,-322,2608,3330
28/05/2024 04:30,2268,5177,399,145,4703,0,0,-324,2954,3318
28/05/2024 05:00,2266,6134,400,223,4704,0,0,-128,3035,3480
28/05/2024 05:30,2268,6680,399,340,4698,0,0,132,3055,3590
28/05/2024 06:00,2260,6682,398,416,4703,0,0,20,3341,5368
28/05/2024 06:30,2263,6754,400,436,4697,0,0,310,3631,5268
28/05/2024 07:00,2267,6265,399,328,4694,0,0,586,4198,6716
28/05/2024 07:30,2265,6516,400,506,4694,0,0,504,4369,6824
28/05/2024 08:00,2267,6420,399,674,4692,5,0,662,4499,6966
28/05/2024 08:30,2260,6458,399,709,4693,57,0,180,5098,6894
28/05/2024 09:00,2254,6390,339,614,4695,5,0,64,5485,6824
28/05/2024 09:30,2254,6318,229,443,4691,0,0,392,6039,6826
28/05/2024 10:00,2263,6100,229,237,4701,0,0,136,7006,6910
28/05/2024 10:30,2265,5548,230,85,4711,0,0,138,7868,6932
28/05/2024 11:00,2267,5346,177,55,4701,0,0,158,8377,7270
28/05/2024 11:30,2267,5474,0,55,4705,0,0,148,8712,7386
28/05/2024 12:00,2267,5151,0,55,4704,0,0,-8,8891,7290
28/05/2024 12:30,2264,4944,0,55,4706,0,0,-10,9052,7286
28/05/2024 13:00,2263,4487,0,44,4700,0,0,-10,8903,7426
28/05/2024 13:30,2264,4424,0,77,4701,0,0,-24,8972,7438
28/05/2024 14:00,2264,4750,0,83,4702,2,0,-150,9228,7284
28/05/2024 14:30,2264,4663,0,86,4700,1,0,-98,9179,7200
28/05/2024 15:00,2265,5563,0,107,4701,1,0,-164,9339,6278
28/05/2024 15:30,2263,6152,0,114,4696,0,0,-66,9220,6084
28/05/2024 16:00,2263,6800,0,211,4697,89,0,370,8790,4946
28/05/2024 16:30,2265,7071,0,222,4707,116,0,658,8571,4826
28/05/2024 17:00,2265,7426,0,357,4707,128,0,1022,8248,3858
28/05/2024 17:30,2262,7553,0,447,4706,128,0,1112,8164,3740
28/05/2024 18:00,2268,7427,0,546,4712,128,0,896,8599,3434
28/05/2024 18:30,2267,7199,0,610,4700,128,0,728,8686,3300
28/05/2024 19:00,2267,7171,0,619,4701,128,0,346,8459,4044
28/05/2024 19:30,2263,7102,0,618,4700,128,0,208,8283,3864
28/05/2024 20:00,2268,7056,0,480,4695,98,0,-14,8142,4212
28/05/2024 20:30,2268,6486,0,403,4693,89,0,-18,8229,4170
28/05/2024 21:00,2265,4814,0,368,4690,58,0,-136,8388,5012
28/05/2024 21:30,2003,3422,0,316,4694,21,0,-256,8533,5222
28/05/2024 22:00,1717,2391,0,175,4692,20,0,-854,8428,5756
28/05/2024 22:30,1577,2367,0,183,4689,20,0,-1308,8291,5650
28/05/2024 23:00,1554,2424,0,127,4693,20,0,-1590,8148,5120
28/05/2024 23:30,1322,2466,0,113,4696,21,0,-1598,7755,5128
29/05/2024 00:00,1229,2560,0,81,4692,20,0,-1464,8040,4362
29/05/2024 00:30,1373,2597,0,80,4697,20,0,-1610,7886,4294
29/05/2024 01:00,1469,2619,0,79,4697,20,0,-1208,7696,3710
29/05/2024 01:30,1572,2639,0,78,4701,20,0,-1476,7790,3672
29/05/2024 02:00,1575,3239,0,78,4696,20,0,-1620,7757,2988
29/05/2024 02:30,1572,3444,0,78,4699,20,0,-1726,7785,2886
29/05/2024 03:00,1629,3837,0,78,4700,20,0,-1688,7829,2098
29/05/2024 03:30,1588,3720,0,78,4706,20,0,-1614,7991,2036
29/05/2024 04:00,1877,3835,0,96,4701,21,0,-1330,7987,1084
29/05/2024 04:30,1965,4235,0,102,4703,20,0,-1138,8039,1056
29/05/2024 05:00,1851,4166,0,168,4701,21,0,-426,7797,1794
29/05/2024 05:30,2072,5498,0,202,4702,21,0,-86,7604,1982
29/05/2024 06:00,2182,4484,0,270,4699,21,0,-18,7360,4730
29/05/2024 06:30,2254,4930,0,286,4698,20,0,124,7169,4828
29/05/2024 07:00,2251,5580,0,301,4699,20,0,4,6897,5174
29/05/2024 07:30,2260,5809,0,300,4697,20,0,60,6754,5166
29/05/2024 08:00,2255,5680,0,293,4691,21,0,140,6426,5276
29/05/2024 08:30,2250,5672,0,290,4690,20,0,200,5840,5424
29/05/2024 09:00,1918,4661,2,267,3534,68,1,382,5068,5904
29/05/2024 09:30,2229,5475,0,436,4515,20,0,190,5102,5908
29/05/2024 10:00,2210,5111,0,485,4695,47,0,564,4824,5824
29/05/2024 10:30,2115,5017,0,495,4698,129,0,504,4747,5934
29/05/2024 11:00,2156,5095,0,438,4698,129,0,394,4461,6026
29/05/2024 11:30,2229,5096,0,391,4696,114,0,546,4351,6034
29/05/2024 12:00,2233,5140,0,346,4691,109,0,554,4156,6070
29/05/2024 12:30,2233,5205,0,396,4694,108,0,560,4153,6036
29/05/2024 13:00,2234,5350,0,379,4690,108,0,410,4238,5912
29/05/2024 13:30,2235,5548,0,84,4698,105,0,664,4492,5962
29/05/2024 14:00,2234,5260,0,77,4693,22,0,752,4685,6582
29/05/2024 14:30,2224,5766,0,83,4696,22,0,68,4981,6676
29/05/2024 15:00,2216,6108,0,177,4692,22,0,158,5085,6764
29/05/2024 15:30,2224,6676,0,225,4694,29,0,118,5536,6786
29/05/2024 16:00,2230,7375,0,252,4695,69,0,104,6016,6380
29/05/2024 16:30,2224,8078,0,258,4699,75,0,340,6133,6282
29/05/2024 17:00,2217,9004,0,370,4697,122,0,592,6333,5076
29/05/2024 17:30,2222,9173,0,384,4701,128,0,620,6290,4998
29/05/2024 18:00,2233,9441,0,438,4698,24,0,1178,6022,3886
29/05/2024 18:30,2223,9310,0,448,4700,102,0,1186,6049,3688
29/05/2024 19:00,2233,9543,0,456,4697,24,0,1184,6067,2938
29/05/2024 19:30,2232,9596,0,449,4696,20,0,1064,6221,2820
29/05/2024 20:00,2231,9558,0,366,4698,20,0,964,6350,2784
29/05/2024 20:30,2234,9120,0,362,4694,20,0,708,6673,2838
29/05/2024 21:00,2231,8926,0,327,4693,21,0,166,6838,2794
29/05/2024 21:30,2235,7514,0,273,4689,20,0,104,6881,2814
29/05/2024 22:00,2190,5280,0,161,4689,20,0,-12,6994,3700
29/05/2024 22:30,2144,4125,0,152,4684,20,0,-14,7040,3930
29/05/2024 23:00,2165,3767,0,128,4690,20,0,-22,7099,3356
29/05/2024 23:30,2224,3339,0,129,4689,20,0,-24,6992,3372
30/05/2024 00:00,2223,3091,0,127,4691,20,0,42,7086,2704
30/05/2024 00:30,2223,3091,0,129,4694,20,0,-122,7399,2686
30/05/2024 01:00,2230,3036,0,116,4691,20,0,-216,7202,2224
30/05/2024 01:30,2203,2971,0,108,4702,20,0,-390,7443,2138
30/05/2024 02:00,2162,2768,0,109,4697,20,0,-600,7636,2194
30/05/2024 02:30,1823,2766,0,109,4700,20,0,-558,7666,2186
30/05/2024 03:00,1558,2749,0,109,4696,20,0,-362,7689,1932
30/05/2024 03:30,1554,2748,0,108,4696,20,0,-570,7992,1902
30/05/2024 04:00,1555,2730,0,136,4699,20,0,-480,8187,1608
30/05/2024 04:30,1765,2726,0,139,4701,20,0,-388,8512,1712
30/05/2024 05:00,1838,2900,0,199,4696,20,0,-428,8459,2692
30/05/2024 05:30,2017,2769,0,229,4694,20,0,-258,8365,3108
30/05/2024 06:00,1961,2361,0,296,4694,20,0,-148,8601,5706
30/05/2024 06:30,2088,2465,0,447,4695,20,0,-228,8589,5790
30/05/2024 07:00,2113,2103,0,327,4691,21,0,162,8327,7044
30/05/2024 07:30,2104,2020,0,473,4698,101,0,192,8746,7020
30/05/2024 08:00,2106,2090,0,444,4694,119,0,418,8905,6666
30/05/2024 08:30,2091,1935,0,405,4693,109,0,274,9151,6672
30/05/2024 09:00,2068,1776,0,227,4693,82,0,642,9181,6680
30/05/2024 09:30,2079,1666,0,287,4693,3,0,746,9272,6588
30/05/2024 10:00,1992,1611,0,341,4693,1,0,580,9514,6584
30/05/2024 10:30,1879,1605,0,360,4699,1,0,530,9537,6582
30/05/2024 11:00,1864,1614,0,356,4699,1,0,618,9573,6266
30/05/2024 11:30,1873,1596,0,364,4702,69,0,546,9917,5980
30/05/2024 12:00,1876,1855,0,353,4701,109,0,946,10362,3996
30/05/2024 12:30,1866,1998,0,356,4701,74,0,638,10602,4018
30/05/2024 13:00,2002,2246,0,187,4692,2,0,350,10739,4148
30/05/2024 13:30,2109,2302,0,186,4691,0,0,-10,10606,4246
30/05/2024 14:00,2085,2303,0,189,4691,0,0,-98,10582,4114
30/05/2024 14:30,2109,2154,0,204,4694,1,0,-174,10807,4056
30/05/2024 15:00,2095,2244,0,205,4700,0,0,-138,11024,4412
30/05/2024 15:30,2058,2775,0,206,4696,0,0,-34,11009,4418
30/05/2024 16:00,2097,3190,0,257,4696,0,0,-32,11140,4780
30/05/2024 16:30,2072,3696,0,261,4696,0,0,-16,11285,4724
30/05/2024 17:00,2100,4593,0,388,4699,0,0,216,11448,3166
30/05/2024 17:30,2113,4399,0,392,4697,0,0,260,12097,2948
30/05/2024 18:00,2106,4460,0,598,4701,0,0,466,11945,2256
30/05/2024 18:30,2106,4590,0,525,4700,1,0,494,11648,2534
30/05/2024 19:00,2098,3864,0,533,4699,0,0,558,11716,3226
30/05/2024 19:30,2103,4118,0,555,4704,0,0,476,11441,3108
30/05/2024 20:00,2111,4659,0,451,4706,0,0,-4,11247,2958
30/05/2024 20:30,2115,4307,0,446,4704,0,0,-48,11353,2942
30/05/2024 21:00,2061,3805,0,353,4699,0,0,-116,11487,2510
30/05/2024 21:30,1737,3066,0,327,4698,0,0,-160,11232,2508
30/05/2024 22:00,1174,2541,0,160,4694,0,0,-434,11043,2832
30/05/2024 22:30,1125,2593,0,153,4695,0,0,-1158,10983,2766
30/05/2024 23:00,1148,2654,0,122,4689,0,0,-1208,10964,1910
30/05/2024 23:30,1172,2645,0,125,4697,0,0,-1282,10912,1794
31/05/2024 00:00,1197,2735,0,107,4693,0,0,-1548,10579,1622
31/05/2024 00:30,1226,2786,0,108,4692,0,0,-1620,10184,1586
31/05/2024 01:00,1241,2791,0,108,4691,0,0,-1618,10198,1220
