GMT Time,MEL Below PN - Fuel - CCGT - GB (MW),MEL Below PN - Fuel - Nuclear - GB (MW),MEL Below PN - Fuel - Coal - GB (MW),MEL Below PN - Fuel - Biomass - GB (MW),MEL Below PN - Fuel - Pumped Storage - GB (MW),MEL Below PN - Fuel - Interconnectors - GB (MW)
11/02/2024 02:30,0,-78,0,-74,0,0
11/02/2024 03:00,-7.2,-78,0,-74,0,0
11/02/2024 03:30,-9,-78,0,-74,0,0
11/02/2024 04:00,-14,-78,0,-74,0,0
11/02/2024 04:30,-19.48,-78,0,-74,0,0
11/02/2024 05:00,-20.97,-85,0,-74,0,0
11/02/2024 05:30,-21,-85,0,-74,0,0
11/02/2024 06:00,-21,-85,0,-74,0,0
11/02/2024 06:30,-13.67,-85,0,-109.49,0,0
11/02/2024 07:00,-1,-85,0,-317.54,0,0
11/02/2024 07:30,-0.04,-85,0,-78,0,0
11/02/2024 08:00,-65.17,-85,0,-73,0,0
11/02/2024 08:30,-67.13,-85,0,-73,0,0
11/02/2024 09:00,0,-85,0,-73,0,0
11/02/2024 09:30,-6.14,-85,0,-73,0,0
11/02/2024 10:00,-7.15,-85,0,-73,0,0
11/02/2024 10:30,-4,-85,0,-73,0,0
11/02/2024 11:00,-1.7,-85,0,-73,0,0
11/02/2024 11:30,-4.03,-85,0,-73,0,0
11/02/2024 12:00,-6.03,-85,0,-73,0,0
11/02/2024 12:30,-3,-85,0,-73,0,0
11/02/2024 13:00,-2.47,-85,0,-73,0,0
11/02/2024 13:30,-2.03,-85,0,-73,0,0
11/02/2024 14:00,-2.07,-85,0,-73,0,0
11/02/2024 14:30,-2,-85,0,-73,0,0
11/02/2024 15:00,-2.97,-85,0,-73,0,0
11/02/2024 15:30,-3,-85,0,-73,0,0
11/02/2024 16:00,-4.48,-85,0,-73,0,0
11/02/2024 16:30,-19.14,-85,0,-73,0,0
11/02/2024 17:00,-22.94,-85,0,-73,0,0
11/02/2024 17:30,-29.04,-85,0,-73,0,0
11/02/2024 18:00,-17.02,-85,0,-73,0,0
11/02/2024 18:30,-16.97,-85,0,-73,0,0
11/02/2024 19:00,-2.5,-85,0,-73,0,0
11/02/2024 19:30,-10.34,-85,0,-73,0,0
11/02/2024 20:00,-10,-85,0,-73,0,0
11/02/2024 20:30,-5.17,-85,0,-73,0,0
11/02/2024 21:00,0,-85,0,-73,0,0
11/02/2024 21:30,0,-85,0,-73,0,0
11/02/2024 22:00,0,-85,0,-73,0,0
11/02/2024 22:30,-0.97,-85,0,-73,0,0
11/02/2024 23:00,0,-85,0,-73,0,0
11/02/2024 23:30,0,-85,0,-73,0,0
12/02/2024 00:00,-6.87,-85,0,-73,0,0
12/02/2024 00:30,-9,-85,0,-73,0,0
12/02/2024 01:00,-6.33,-85,0,-86.25,0,0
12/02/2024 01:30,-2.97,-85,0,-101.75,0,0
12/02/2024 02:00,-3,-85,0,-103,0,0
12/02/2024 02:30,-3,-85,0,-78,0,0
12/02/2024 03:00,-3,-85,0,-73,0,0
12/02/2024 03:30,-3,-85,0,-73,0,0
12/02/2024 04:00,-3,-85,0,-73,0,0
12/02/2024 04:30,-3,-85,0,-73,0,0
12/02/2024 05:00,-3,-85,0,-73,0,0
12/02/2024 05:30,-3.98,-85,0,-73,0,0
12/02/2024 06:00,-2.63,-85,0,-73,0,0
12/02/2024 06:30,-1,-85,0,-73,-0.28,0
12/02/2024 07:00,-2,-85,0,-73,-150,0
12/02/2024 07:30,-4.17,-85,0,-73,-150,0
12/02/2024 08:00,-13.5,-85,0,-73,-5,0
12/02/2024 08:30,-17,-85,0,-73,0,0
12/02/2024 09:00,-21.82,-85,0,-73,0,0
12/02/2024 09:30,-18.07,-85,0,-73,0,0
12/02/2024 10:00,-4.04,-85,0,-73,0,0
12/02/2024 10:30,-2,-85,0,-73,0,0
12/02/2024 11:00,-0.07,-85,0,-73,0,0
12/02/2024 11:30,-9.98,-85,0,-73,0,0
12/02/2024 12:00,-0.1,-85,0,-73,0,0
12/02/2024 12:30,-0.07,-85,0,-73.18,0,0
12/02/2024 13:00,-0.07,-85,0,-73,0,0
12/02/2024 13:30,0,-85,0,-73,0,0
12/02/2024 14:00,-0.07,-85,0,-88.75,0,0
12/02/2024 14:30,-5,-85,0,-118,0,0
12/02/2024 15:00,-1.6,-85,0,-331.63,0,0
12/02/2024 15:30,-1.13,-85,0,-339,0,0
12/02/2024 16:00,-1,-85,0,-339,0,0
12/02/2024 16:30,-1.01,-85,0,-339,0,0
12/02/2024 17:00,-1.97,-85,0,-327.75,0,0
12/02/2024 17:30,-1.03,-85,0,-294,0,0
12/02/2024 18:00,-1.83,-85,0,-294,0,0
12/02/2024 18:30,-10.08,-85,0,-294,0,0
12/02/2024 19:00,-24.53,-85,0,-294,0,0
12/02/2024 19:30,-44.43,-85,0,-294,0,0
12/02/2024 20:00,0,-85,0,-294,0,0
12/02/2024 20:30,0,-85,0,-294,0,0
12/02/2024 21:00,0,-85,0,-294,0,0
12/02/2024 21:30,0,-85,0,-294,0,0
12/02/2024 22:00,-0.01,-85,0,-294,0,0
12/02/2024 22:30,0,-65.5,0,-294,0,0
12/02/2024 23:00,-4.53,-55,0,-294,0,0
12/02/2024 23:30,-7.1,-55,0,-294,0,0
13/02/2024 00:00,-7.4,-55,0,-257.32,0,0
13/02/2024 00:30,-7,-55,0,-202.76,0,0
13/02/2024 01:00,-6.8,-35.18,0,-290.27,0,0
13/02/2024 01:30,0,-2.57,0,-294,0,0
13/02/2024 02:00,0,0,0,-294,0,0
13/02/2024 02:30,-1,0,0,-294,0,0
13/02/2024 03:00,-13,0,0,-294,0,0
13/02/2024 03:30,-13,0,0,-294,0,0
13/02/2024 04:00,-36.31,0,0,-294,0,0
13/02/2024 04:30,-17.08,0,0,-294,0,0
13/02/2024 05:00,-101.85,0,0,-294,0,0
13/02/2024 05:30,-165.8,0,0,-294,0,0
13/02/2024 06:00,-423.38,0,0,-294,0,0
13/02/2024 06:30,-259.15,0,0,-294,0,0
13/02/2024 07:00,-426,0,0,-294,0,0
13/02/2024 07:30,-423,0,0,-493.8,0,0
13/02/2024 08:00,-420.49,0,0,-339,0,0
13/02/2024 08:30,-385.75,0,0,-338.93,0,0
13/02/2024 09:00,-359.82,0,0,-276.16,0,0
13/02/2024 09:30,-216.97,0,0,-217,0,0
13/02/2024 10:00,-28.13,0,0,-264.83,0,0
13/02/2024 10:30,-5.43,0,0,-250.67,0,0
13/02/2024 11:00,-4,0,0,-168,0,0
13/02/2024 11:30,-4.03,0,0,-134,0,0
13/02/2024 12:00,-4,0,0,-134,0,0
13/02/2024 12:30,-4.04,0,0,-134,0,0
13/02/2024 13:00,-4,0,0,-134,0,0
13/02/2024 13:30,-4,0,0,-126.67,0,0
13/02/2024 14:00,-139.93,0,0,-105.33,0,0
13/02/2024 14:30,-4,0,0,-92.67,0,0
13/02/2024 15:00,-4,0,0,-74,0,0
13/02/2024 15:30,-7.5,0,0,-74,0,0
13/02/2024 16:00,-10.52,0,0,-74,0,0
13/02/2024 16:30,-6.19,0,0,-74,0,0
13/02/2024 17:00,-29.03,0,0,-76,0,0
13/02/2024 17:30,-4.07,0,0,-76,0,0
13/02/2024 18:00,-6.49,0,0,-70,0,0
13/02/2024 18:30,-6.04,0,0,-70,0,0
13/02/2024 19:00,-4.1,0,0,-70,0,0
13/02/2024 19:30,-4.03,0,0,-70,0,0
13/02/2024 20:00,-5.03,0,0,-70,0,0
13/02/2024 20:30,-5,0,0,-70,0,0
13/02/2024 21:00,-4,0,0,-70,0,0
13/02/2024 21:30,-4,0,0,-70,0,0
13/02/2024 22:00,-4,0,0,-70,0,0
13/02/2024 22:30,-5,0,0,-70,0,0
13/02/2024 23:00,-4.03,0,0,-104.67,0,0
13/02/2024 23:30,-4.1,0,0,-101.42,0,0
14/02/2024 00:00,-7,0,0,-70,0,0
14/02/2024 00:30,-7.03,0,0,-70,0,0
14/02/2024 01:00,-7,0,0,-70,0,0
14/02/2024 01:30,-9,0,0,-70,0,0
14/02/2024 02:00,-9.03,0,0,-70,0,0
14/02/2024 02:30,-8.03,0,0,-70,0,0
14/02/2024 03:00,-8,0,0,-70,0,0
14/02/2024 03:30,-8,0,0,-84.5,0,0
14/02/2024 04:00,-8,0,0,-100,0,0
14/02/2024 04:30,-8.03,0,0,-100,0,0
14/02/2024 05:00,-2.03,0,0,-74,0,0
14/02/2024 05:30,0,0,0,-74,0,0
14/02/2024 06:00,-374.66,0,0,-74,0,0
14/02/2024 06:30,-696.17,0,0,-74,0,0
14/02/2024 07:00,-493.93,0,0,-74,0,0
14/02/2024 07:30,-412.09,0,0,-74,0,0
14/02/2024 08:00,-440,0,0,-76.6,0,0
14/02/2024 08:30,-441.16,0,0,-78,0,0
14/02/2024 09:00,-19.63,0,0,-65,0,0
14/02/2024 09:30,-19.07,0,0,-62,0,0
14/02/2024 10:00,-0.07,0,0,-58,0,0
14/02/2024 10:30,-5.04,0,0,-58,0,0
14/02/2024 11:00,-0.1,0,0,-58.18,0,0
14/02/2024 11:30,0,0,0,-58,0,0
14/02/2024 12:00,0,0,0,-58,0,0
14/02/2024 12:30,-0.1,0,0,-58,0,0
14/02/2024 13:00,-0.1,0,0,-58,0,0
14/02/2024 13:30,-1.8,0,0,-75.25,0,0
14/02/2024 14:00,-3,0,0,-103,0,0
14/02/2024 14:30,-136.93,0,0,-103,0,0
14/02/2024 15:00,-24.42,0,0,-103,0,0
14/02/2024 15:30,-13.33,0,0,-103,0,0
14/02/2024 16:00,-18.25,0,0,-165.5,0,0
14/02/2024 16:30,-53.62,0,0,-120.5,0,0
14/02/2024 17:00,-125.13,0,0,-103,-230,0
14/02/2024 17:30,-265.54,0,0,-103.12,-300,0
14/02/2024 18:00,-17.22,0,0,-103,-300,0
14/02/2024 18:30,-17,0,0,-124,-40,0
14/02/2024 19:00,-20.87,0,0,-163,0,0
14/02/2024 19:30,-20.04,0,0,-163,0,0
14/02/2024 20:00,-5.03,0,0,-163,0,0
14/02/2024 20:30,-1.97,0,0,-163,0,0
14/02/2024 21:00,0,0,0,-163,0,0
14/02/2024 21:30,0,0,0,-163,0,0
14/02/2024 22:00,0,0,0,-120.83,0,0
14/02/2024 22:30,0,0,0,-73.47,0,0
14/02/2024 23:00,0,0,0,-90,0,0
14/02/2024 23:30,-0.03,0,0,-61,0,0
15/02/2024 00:00,0,0,0,-60.47,0,0
15/02/2024 00:30,0,0,0,-59,0,0
15/02/2024 01:00,0,0,0,-59,0,0
15/02/2024 01:30,0,0,0,-59,0,0
15/02/2024 02:00,0,0,0,-59,0,0
15/02/2024 02:30,0,0,0,-59,0,0
15/02/2024 03:00,0,0,0,-59,0,0
15/02/2024 03:30,0,0,0,-59,0,0
15/02/2024 04:00,0,-28,0,-59,0,0
15/02/2024 04:30,-0.07,-28,0,-59,0,0
15/02/2024 05:00,-2,-30,0,-59,0,0
15/02/2024 05:30,-87.14,-30,0,-59,0,0
15/02/2024 06:00,-391.77,-30,0,-59,0,0
15/02/2024 06:30,-637.2,-30,0,-59,0,0
15/02/2024 07:00,-427.93,-30,0,-113,0,0
15/02/2024 07:30,-436.1,-30,0,-119,0,0
15/02/2024 08:00,-423.5,-30,0,-119,0,0
15/02/2024 08:30,-12.04,-30,0,-119,0,0
15/02/2024 09:00,-3.3,-30,0,-159.83,0,0
15/02/2024 09:30,-2.13,-30,0,-161,0,0
15/02/2024 10:00,-2.03,-30,0,-147.19,0,0
15/02/2024 10:30,-2.2,-30,0,-71.47,0,0
15/02/2024 11:00,-2.03,-30,0,-118.47,0,0
15/02/2024 11:30,-2.55,-30,0,-150.47,0,0
15/02/2024 12:00,-13.02,-30,0,-167,0,0
15/02/2024 12:30,-2.58,-30,0,-167,0,0
15/02/2024 13:00,-2,-30,0,-62,0,0
15/02/2024 13:30,-6.07,-30,0,-62,0,0
15/02/2024 14:00,-7.55,-30,0,-62,0,0
15/02/2024 14:30,-19.7,-30,0,-62,0,0
15/02/2024 15:00,-31.52,-30,0,-62,0,0
15/02/2024 15:30,-26.97,-30,0,-102.83,0,0
15/02/2024 16:00,-34.52,-30,0,-107,0,0
15/02/2024 16:30,-54.43,-30,0,-107,0,0
15/02/2024 17:00,-14.53,-30,0,-107,0,0
15/02/2024 17:30,-5.2,-16,0,-107,0,0
15/02/2024 18:00,-9,0,0,-181.34,0,0
15/02/2024 18:30,-9.97,0,0,-228.75,0,0
15/02/2024 19:00,-4.04,0,0,-232,0,0
15/02/2024 19:30,-12,0,0,-120,0,0
15/02/2024 20:00,-9.53,0,0,-79.83,0,0
15/02/2024 20:30,-7.03,0,0,-67,0,0
15/02/2024 21:00,-2,0,0,-76.17,0,0
15/02/2024 21:30,-2,0,0,-82,0,0
15/02/2024 22:00,-2,0,0,-82,0,0
15/02/2024 22:30,-2,0,0,-82,0,0
15/02/2024 23:00,-3.45,0,0,-80.67,0,0
15/02/2024 23:30,-2.97,0,0,-66,0,0
16/02/2024 00:00,-3,0,0,-62,0,0
16/02/2024 00:30,-3,0,0,-212,0,0
16/02/2024 01:00,-3.97,0,0,-287,0,0
16/02/2024 01:30,-2.03,0,0,-287,0,0
16/02/2024 02:00,-2,0,0,-287,0,0
16/02/2024 02:30,-2,0,0,-287,0,0
16/02/2024 03:00,-2,0,0,-287,0,0
16/02/2024 03:30,-2,0,0,-240.33,0,0
16/02/2024 04:00,-2,0,0,-287,0,0
16/02/2024 04:30,-4.5,0,0,-287,0,0
16/02/2024 05:00,-19.93,0,0,-247,0,0
16/02/2024 05:30,-14.03,0,0,-287,0,0
16/02/2024 06:00,-2.03,0,0,-287,0,0
16/02/2024 06:30,-3.2,0,0,-287,0,0
16/02/2024 07:00,-2.03,0,0,-287,0,0
16/02/2024 07:30,-3,0,0,-287,0,0
16/02/2024 08:00,-4,0,0,-272.31,0,0
16/02/2024 08:30,-4.97,0,0,-180.66,0,0
16/02/2024 09:00,-133,0,0,-180.66,0,0
16/02/2024 09:30,-429,0,0,-116.3,0,0
16/02/2024 10:00,-338.03,0,0,-84.2,0,0
16/02/2024 10:30,-216.51,0,0,-66,0,0
16/02/2024 11:00,-7.23,0,0,-66,0,0
16/02/2024 11:30,-5.03,0,0,-66,0,0
16/02/2024 12:00,-2.03,0,0,-71,0,0
16/02/2024 12:30,-2.1,0,0,-259.33,0,0
16/02/2024 13:00,-2,0,0,-424.34,0,0
16/02/2024 13:30,-2,0,0,-507.67,0,0
16/02/2024 14:00,-2,0,0,-503.33,0,0
16/02/2024 14:30,-4,0,0,-525,0,0
16/02/2024 15:00,-427.26,0,0,-525,0,0
16/02/2024 15:30,-792.67,0,0,-474,0,0
16/02/2024 16:00,-891.57,0,0,-404.33,0,0
16/02/2024 16:30,-318.91,0,0,-391,0,0
16/02/2024 17:00,-328.15,0,0,-555.67,0,0
16/02/2024 17:30,-230.64,0,0,-545,0,0
16/02/2024 18:00,-9.67,0,0,-545,0,0
16/02/2024 18:30,-8.87,0,0,-545,0,0
16/02/2024 19:00,-5,0,0,-545,0,0
16/02/2024 19:30,-4.98,0,0,-545,0,0
16/02/2024 20:00,-2,0,0,-545,0,0
16/02/2024 20:30,-2,0,0,-545,0,0
16/02/2024 21:00,-3.97,0,0,-545,0,0
16/02/2024 21:30,-3,0,0,-407.93,0,0
16/02/2024 22:00,-3,0,0,-296.62,0,0
16/02/2024 22:30,-2.02,0,0,-296.62,0,0
16/02/2024 23:00,-2.07,0,0,-411.17,0,0
16/02/2024 23:30,-2,0,0,-410,0,0
17/02/2024 00:00,-2,0,0,-410,0,0
17/02/2024 00:30,-2,0,0,-410,0,0
17/02/2024 01:00,-2,0,0,-430,0,0
17/02/2024 01:30,-3,0,0,-430,0,0
17/02/2024 02:00,-2.03,0,0,-430,0,0
17/02/2024 02:30,-2.97,0,0,-173.5,0,0
17/02/2024 03:00,-2.03,0,0,-143.5,0,0
17/02/2024 03:30,-2,0,0,-113.5,0,0
17/02/2024 04:00,-2,0,0,-115.77,0,0
17/02/2024 04:30,-2,0,0,-321.08,0,0
17/02/2024 05:00,0,0,0,-342.75,0,0
17/02/2024 05:30,0,0,0,-339.33,0,0
17/02/2024 06:00,0,0,0,-348,0,0
17/02/2024 06:30,0,0,0,-348,0,0
17/02/2024 07:00,-1,0,0,-348,0,0
17/02/2024 07:30,-1,0,0,-348,0,0
17/02/2024 08:00,-1,0,0,-348,0,0
17/02/2024 08:30,-1,0,0,-341.27,0,0
17/02/2024 09:00,-0.03,0,0,-340,0,0
17/02/2024 09:30,0,0,0,-325.5,0,0
17/02/2024 10:00,0,0,0,-314.67,0,0
17/02/2024 10:30,0,0,0,-308,0,0
17/02/2024 11:00,0,0,0,-308,0,0
17/02/2024 11:30,0,0,0,-308,0,0
17/02/2024 12:00,0,0,0,-308,0,0
17/02/2024 12:30,0,0,0,-308,0,0
17/02/2024 13:00,-10,0,0,-308,0,0
17/02/2024 13:30,0,0,0,-308,0,0
17/02/2024 14:00,0,0,0,-308,0,0
17/02/2024 14:30,0,0,0,-308,0,0
17/02/2024 15:00,0,0,0,-308,0,0
17/02/2024 15:30,0,0,0,-308,0,0
17/02/2024 16:00,0,0,0,-308,0,0
17/02/2024 16:30,0,0,0,-308,0,0
17/02/2024 17:00,-29.2,0,0,-308,0,0
17/02/2024 17:30,0,0,0,-308,0,0
17/02/2024 18:00,-0.97,0,0,-308,0,0
17/02/2024 18:30,-5.6,0,0,-308,0,0
17/02/2024 19:00,-6,0,0,-308,0,0
17/02/2024 19:30,-5.93,0,0,-308,0,0
17/02/2024 20:00,-4,0,0,-308,0,0
17/02/2024 20:30,-4,0,0,-308,0,0
17/02/2024 21:00,-4,0,0,-308,0,0
17/02/2024 21:30,0,0,0,-308,0,0
17/02/2024 22:00,0,0,0,-308,0,0
17/02/2024 22:30,0,0,0,-308,0,0
17/02/2024 23:00,0,0,0,-308,0,0
17/02/2024 23:30,0,0,0,-308,0,0
18/02/2024 00:00,0,0,0,-308,0,0
18/02/2024 00:30,0,-0.5,0,-308,0,0
18/02/2024 01:00,0,-6,0,-308,0,0
18/02/2024 01:30,0,-2.7,0,-308,0,0
18/02/2024 02:00,0,0,0,-308,0,0
18/02/2024 02:30,0,0,0,-308,0,0
18/02/2024 03:00,0,0,0,-308,0,0
18/02/2024 03:30,0,0,0,-308,0,0
18/02/2024 04:00,0,0,0,-308,0,0
18/02/2024 04:30,0,0,0,-308,0,0
18/02/2024 05:00,0,0,0,-308,0,0
18/02/2024 05:30,0,0,0,-308,0,0
18/02/2024 06:00,-2.3,0,0,-308,0,0
18/02/2024 06:30,-429.15,0,0,-308,0,0
18/02/2024 07:00,-835,0,0,-308,0,0
18/02/2024 07:30,-837,0,0,-328.83,0,0
18/02/2024 08:00,-838,0,0,-361.67,0,0
18/02/2024 08:30,-838,0,0,-403,0,0
18/02/2024 09:00,-837.03,0,0,-428,0,0
18/02/2024 09:30,-837,0,0,-340.5,0,0
18/02/2024 10:00,0,0,0,-308,0,0
18/02/2024 10:30,-0.93,0,0,-308,0,0
18/02/2024 11:00,-0.03,0,0,-308,0,0
18/02/2024 11:30,-1,0,0,-308,0,0
18/02/2024 12:00,-0.03,0,0,-308,0,0
18/02/2024 12:30,-1,0,0,-308,0,0
18/02/2024 13:00,-2.03,0,0,-308,0,0
18/02/2024 13:30,-1,0,0,-308,0,0
18/02/2024 14:00,-0.03,0,0,-308,0,0
18/02/2024 14:30,-9,-6.07,0,-304.67,0,0
18/02/2024 15:00,-1,-7,0,-303,0,0
18/02/2024 15:30,-97.91,-7,0,-300.5,0,0
18/02/2024 16:00,-290.74,-3.27,0,-298,0,0
18/02/2024 16:30,-232.24,0,0,-298,0,0
18/02/2024 17:00,-432.93,0,0,-298,0,0
18/02/2024 17:30,-847,0,0,-298,0,0
18/02/2024 18:00,-845.33,0,0,-298,0,0
18/02/2024 18:30,-4,0,0,-298,0,0
18/02/2024 19:00,-5,0,0,-298,0,0
18/02/2024 19:30,-0.17,0,0,-298,0,0
18/02/2024 20:00,0,0,0,-298,0,0
18/02/2024 20:30,-2.5,0,0,-298,0,0
18/02/2024 21:00,-3,0,0,-298,0,0
18/02/2024 21:30,-4,0,0,-298,0,0
18/02/2024 22:00,0,0,0,-298,0,0
18/02/2024 22:30,0,0,0,-298,0,0
18/02/2024 23:00,0,0,0,-298,0,0
18/02/2024 23:30,0,0,0,-298,0,0
19/02/2024 00:00,0,0,0,-298,0,0
19/02/2024 00:30,0,0,0,-58,0,0
19/02/2024 01:00,0,0,0,-58,0,0
19/02/2024 01:30,0,0,0,-194,0,0
19/02/2024 02:00,0,0,0,-298,0,0
19/02/2024 02:30,0,0,0,-298,0,0
19/02/2024 03:00,0,0,0,-247.47,0,0
19/02/2024 03:30,0,0,0,-175.65,0,0
19/02/2024 04:00,0,0,0,-181.13,0,0
19/02/2024 04:30,0,0,0,-298,0,0
19/02/2024 05:00,0,0,0,-251.33,0,0
19/02/2024 05:30,0,0,0,-201.33,0,0
19/02/2024 06:00,0,0,0,-151.33,0,0
19/02/2024 06:30,0,0,0,-98,0,0
19/02/2024 07:00,0,0,0,-98,0,0
19/02/2024 07:30,0,0,0,-98,0,0
19/02/2024 08:00,0,0,0,-98,0,0
19/02/2024 08:30,-0.17,0,0,-98,0,0
19/02/2024 09:00,-10,0,0,-97.07,0,0
19/02/2024 09:30,0,0,0,-97,0,0
19/02/2024 10:00,0,0,0,-97,0,0
19/02/2024 10:30,0,0,0,-97,-3.33,0
19/02/2024 11:00,0,0,0,-97,0,0
19/02/2024 11:30,0,0,0,-97,0,0
19/02/2024 12:00,0,0,0,-97,0,0
19/02/2024 12:30,0,0,0,-97,0,0
19/02/2024 13:00,0,0,0,-97,-3.33,0
19/02/2024 13:30,0,0,0,-97,0,0
19/02/2024 14:00,-83.8,0,0,-97,0,0
19/02/2024 14:30,-154.5,0,0,-97,0,0
19/02/2024 15:00,-259.66,0,0,-97,0,0
19/02/2024 15:30,-222.36,0,0,-97,0,0
19/02/2024 16:00,-75.85,0,0,-93.49,0,0
19/02/2024 16:30,-373.07,0,0,-63.97,0,0
19/02/2024 17:00,-376.47,0,0,-57,0,0
19/02/2024 17:30,-373.9,0,0,-57,0,0
19/02/2024 18:00,-7.97,0,0,-57,0,0
19/02/2024 18:30,-8,0,0,-57,0,0
19/02/2024 19:00,-7,0,0,-57,0,0
19/02/2024 19:30,-8,0,0,-57,0,0
19/02/2024 20:00,-8,0,0,-57,0,0
19/02/2024 20:30,-0.27,0,0,-57,0,0
19/02/2024 21:00,0,0,0,-57,0,0
19/02/2024 21:30,0,0,0,-57,0,0
19/02/2024 22:00,0,0,0,-57,0,0
19/02/2024 22:30,0,0,0,-57,0,0
19/02/2024 23:00,0,0,0,-57,0,0
19/02/2024 23:30,0,0,0,-57,0,0
20/02/2024 00:00,0,0,0,-57,0,0
20/02/2024 00:30,0,0,0,-57,0,0
20/02/2024 01:00,0,0,0,-57,0,0
20/02/2024 01:30,0,0,0,-57,0,0
20/02/2024 02:00,0,0,0,-57,0,0
20/02/2024 02:30,0,0,0,-57,0,0
20/02/2024 03:00,0,0,0,-57,0,0
20/02/2024 03:30,0,0,0,-57,0,0
20/02/2024 04:00,0,0,0,-57,0,0
20/02/2024 04:30,0,0,0,-57,0,0
20/02/2024 05:00,0,0,0,-57,0,0
20/02/2024 05:30,0,0,0,-57,0,0
20/02/2024 06:00,0,0,0,-57,0,0
20/02/2024 06:30,0,0,0,-57,0,0
20/02/2024 07:00,0,0,0,-57,0,0
20/02/2024 07:30,0,0,0,-58.2,0,0
20/02/2024 08:00,0,0,0,-54,0,0
20/02/2024 08:30,0,0,0,-34,0,0
20/02/2024 09:00,-0.01,0,0,-45,0,0
20/02/2024 09:30,-10.03,0,0,-45,0,0
20/02/2024 10:00,-9,0,0,-45,0,0
20/02/2024 10:30,-7,0,0,-45,0,0
20/02/2024 11:00,0,0,0,-40,0,0
20/02/2024 11:30,0,0,0,-38.67,0,0
20/02/2024 12:00,0,0,0,-38.33,0,0
20/02/2024 12:30,0,0,0,-35,0,0
20/02/2024 13:00,0,0,0,-35,0,0
20/02/2024 13:30,0,0,0,-35,0,0
20/02/2024 14:00,0,-9,0,-33.67,0,0
20/02/2024 14:30,0,-53.33,0,-25,0,0
20/02/2024 15:00,-1,-40,0,-25,0,0
20/02/2024 15:30,0,-26.95,0,-25,0,0
20/02/2024 16:00,-12.85,-3.47,0,-25,0,0
20/02/2024 16:30,0,0,0,-25,0,0
20/02/2024 17:00,-1,0,0,-26.6,0,0
20/02/2024 17:30,0,0,0,-27,0,0
20/02/2024 18:00,0,0,0,-27,0,0
20/02/2024 18:30,-0.17,0,0,-27,0,0
20/02/2024 19:00,-1,0,0,-27,0,0
20/02/2024 19:30,0,0,0,-27,0,0
20/02/2024 20:00,-0.03,0,0,-27,0,0
20/02/2024 20:30,0,0,0,-27,0,0
20/02/2024 21:00,0,0,0,-27,0,0
20/02/2024 21:30,0,0,0,-27,0,0
20/02/2024 22:00,0,0,0,-27,0,0
20/02/2024 22:30,0,0,0,-27,0,0
20/02/2024 23:00,0,0,0,-27,0,0
20/02/2024 23:30,0,0,0,-27,0,0
21/02/2024 00:00,0,0,0,-27,0,0
21/02/2024 00:30,0,0,0,-27,0,0
21/02/2024 01:00,0,0,0,-27,0,0
21/02/2024 01:30,0,0,0,-27,0,0
21/02/2024 02:00,0,0,0,-27,0,0
21/02/2024 02:30,0,0,0,-27,0,0
21/02/2024 03:00,0,0,0,-27,0,0
21/02/2024 03:30,0,0,0,-27,0,0
21/02/2024 04:00,0,0,0,-27,0,0
21/02/2024 04:30,0,0,0,-27,0,0
21/02/2024 05:00,0,0,0,-27,0,0
21/02/2024 05:30,0,0,0,-27,0,0
21/02/2024 06:00,0,0,0,-27,0,0
21/02/2024 06:30,0,0,0,-27,0,0
21/02/2024 07:00,0,0,0,-27,0,0
21/02/2024 07:30,0,0,0,-27,0,0
21/02/2024 08:00,0,0,0,-27,0,0
21/02/2024 08:30,0,0,0,-27,0,0
21/02/2024 09:00,0,0,0,-27,0,0
21/02/2024 09:30,0,0,0,-27,0,0
21/02/2024 10:00,-2,0,0,-27,0,0
21/02/2024 10:30,0,0,0,-27,-0.06,0
21/02/2024 11:00,0,0,0,-27,-60,0
21/02/2024 11:30,0,0,0,-27,-100,0
21/02/2024 12:00,0,0,0,-27,-90,0
21/02/2024 12:30,0,0,0,-27,0,0
21/02/2024 13:00,-40.13,0,0,-27,-3.33,0
21/02/2024 13:30,-43,0,0,-27,0,0
21/02/2024 14:00,-5.02,0,0,-27,0,0
21/02/2024 14:30,-15.24,0,0,-27,-0.06,0
21/02/2024 15:00,-332.4,0,0,-27,0,0
21/02/2024 15:30,-410.07,0,0,-27,0,0
21/02/2024 16:00,-311.97,0,0,-27,0,0
21/02/2024 16:30,-116.4,0,0,-27,0,0
21/02/2024 17:00,-0.52,0,0,-27,0,0
21/02/2024 17:30,-15.25,0,0,-27,0,0
21/02/2024 18:00,-0.8,0,0,-27,0,0
21/02/2024 18:30,-7.25,0,0,-27,0,0
21/02/2024 19:00,-11,0,0,-27,0,0
21/02/2024 19:30,-8.1,0,0,-27,0,0
21/02/2024 20:00,-0.17,0,0,-23,0,0
21/02/2024 20:30,0,0,0,-17,0,0
21/02/2024 21:00,0,0,0,-17,0,0
21/02/2024 21:30,0,0,0,-17,-3.33,0
21/02/2024 22:00,0,0,0,-27.63,0,0
21/02/2024 22:30,0,0,0,-28,0,0
21/02/2024 23:00,0,0,0,-28,0,0
21/02/2024 23:30,0,0,0,-28,0,0
22/02/2024 00:00,0,0,0,-28,0,0
22/02/2024 00:30,0,0,0,-28,0,0
22/02/2024 01:00,0,0,0,-20.67,0,0
22/02/2024 01:30,0,-2.4,0,-17,0,0
22/02/2024 02:00,0,0,0,-17,0,0
